id,ra_deg,dec_deg,u,v,mag,electrons_deposited
68808,0.00002639,-0.00000193,151.082,252.330,6.560,11.884201
68817,359.99996157,-0.00001040,565.979,306.581,8.930,1.339584
68820,0.00000000,0.00000000,320.000,240.000,9.300,0.952730
68828,0.00002842,0.00000077,138.136,235.068,8.060,2.985176
68848,0.00002389,-0.00003217,167.111,445.907,8.510,1.972287
68902,359.99996860,-0.00001127,520.975,312.129,6.390,13.898566
68992,359.99996340,-0.00000771,554.266,289.319,9.430,0.845220
69007,359.99995559,-0.00002302,604.201,387.341,8.330,2.327930
69018,359.99998651,-0.00002061,406.308,371.929,7.740,4.008390
69056,359.99998690,-0.00002726,403.843,414.466,8.780,1.538048
69070,359.99996831,-0.00001849,522.825,358.366,9.540,0.763783
69080,359.99996118,-0.00002090,568.445,373.778,8.380,2.223156
69091,359.99998131,0.00000934,439.599,180.201,10.230,0.404548
69097,359.99997707,-0.00002476,466.724,398.438,8.940,1.327303
69101,359.99997910,0.00000096,453.778,233.835,9.800,0.601132
69159,359.99998709,0.00001483,402.610,145.061,8.520,1.954204
69182,0.00003670,0.00003198,85.118,35.326,8.360,2.264488
69192,0.00000000,0.00000000,320.000,240.000,7.720,4.082912
69198,359.99997804,-0.00002543,460.560,402.753,7.150,6.901921
69207,0.00000356,-0.00003429,297.190,459.470,6.540,12.105145
69216,359.99995974,-0.00002582,577.692,405.219,9.180,1.064070
69284,359.99998950,-0.00001040,387.197,306.581,9.220,1.025581
69306,359.99997775,-0.00000674,462.409,283.154,9.680,0.671382
69309,359.99995251,-0.00002745,623.929,415.699,8.910,1.364489
69320,0.00000385,-0.00002293,295.340,386.724,8.780,1.538048
69336,359.99996629,-0.00001483,535.771,334.939,7.840,3.655695
69385,359.99998141,-0.00002803,438.982,419.398,8.090,2.903822
69419,359.99997707,-0.00002399,466.724,393.506,8.630,1.765916
69445,359.99995839,-0.00000328,586.323,260.961,12.070,0.074297
69502,359.99998189,0.00002264,435.900,95.125,8.330,2.327930
69512,0.00001599,0.00000732,217.663,193.147,7.790,3.827983
69543,359.99997332,-0.00003188,490.767,444.058,8.510,1.972287
69568,359.99996677,-0.00002572,532.689,404.603,8.160,2.722513
69582,359.99998372,-0.00001849,424.187,358.366,9.490,0.799779
69617,359.99998680,-0.00001580,404.459,341.104,9.540,0.763783
69628,359.99995569,-0.00002842,603.585,421.864,6.680,10.640695
69633,359.99999287,0.00001455,365.620,146.910,8.510,1.972287
69640,359.99999287,-0.00001464,365.620,333.706,9.970,0.514008
69648,359.99996484,-0.00000694,545.019,284.387,8.310,2.371210
69705,0.00004094,-0.00003160,57.992,442.208,10.280,0.386340
69760,0.00004942,0.00001262,3.741,159.240,8.610,1.798747
69769,0.00004797,-0.00002986,12.988,431.112,9.110,1.134932
69782,0.00000000,0.00000000,320.000,240.000,9.700,0.659128
69806,359.99996426,-0.00003429,548.717,459.470,9.000,1.255943
69808,359.99997043,0.00002341,509.262,90.193,9.030,1.221715
69813,359.99997486,-0.00003150,480.904,441.592,8.420,2.142743
69825,359.99995001,-0.00001493,639.958,335.556,6.620,3.567606
69898,359.99998536,-0.00002957,413.706,429.262,9.990,0.504626
69907,0.00002331,0.00001849,170.810,121.634,9.020,1.233020
69956,359.99997043,-0.00001782,509.262,354.050,7.900,3.459155
70004,0.00000212,0.00000530,306.437,206.093,9.920,0.538233
70013,0.00001214,0.00002273,242.322,94.509,7.780,3.863403
70039,359.99997756,-0.00000501,463.642,272.057,9.130,1.114218
70052,359.99996147,-0.00000665,566.596,282.538,7.910,3.427441
70108,0.00004431,-0.00002081,36.415,373.162,6.790,9.615459
70164,359.99995492,-0.00003410,608.517,458.237,8.560,1.883519
70166,359.99996503,-0.00001069,543.786,308.430,8.940,1.327303
70206,359.99999461,-0.00002360,354.523,391.040,9.670,0.677595
70208,359.99995328,0.00001262,618.997,159.240,8.520,1.954204
70228,359.99995203,-0.00002620,627.012,407.685,7.420,5.382326
70237,359.99997496,-0.00002842,480.287,421.864,9.560,0.749842
70238,0.00003275,0.00001541,110.394,141.362,8.370,2.243727
70244,0.00000318,0.00000771,299.656,190.681,9.470,0.814648
70265,359.99995386,-0.00001772,615.298,353.434,9.910,0.543213
70311,0.00003882,0.00001493,71.555,144.444,9.810,0.595621
70339,359.99995858,-0.00000193,585.090,252.330,9.500,0.792447
70347,359.99996272,-0.00002832,558.581,421.248,7.600,4.560054
70373,0.00003304,-0.00000559,108.544,275.756,11.030,0.193629
70406,0.00002273,0.00003371,174.509,24.229,9.540,0.763783
70425,359.99996609,0.00000607,537.004,201.161,9.090,1.156032
70454,359.99998372,-0.00000761,424.187,288.703,9.640,0.696578
70464,0.00004816,-0.00000347,11.755,262.194,11.010,0.197229
70476,359.99995800,0.00002871,588.789,56.286,9.200,1.044648
70477,359.99996426,-0.00002399,548.717,393.506,8.570,1.866251
70506,359.99997351,-0.00002293,489.534,386.724,8.960,1.303077
70524,0.00002148,0.00003140,182.523,39.025,7.640,4.395113
70533,0.00001609,0.00001599,217.046,137.663,8.570,1.866251
70543,359.99997207,0.00000135,498.782,231.369,7.890,3.491162
70547,359.99995309,0.00001349,620.230,153.692,8.120,2.824685
70559,359.99997457,0.00000559,482.753,204.244,9.220,1.025581
70614,0.00001763,-0.00000405,207.182,265.893,8.190,2.648317
70624,359.99996850,-0.00002668,521.592,410.767,8.190,2.648317
70658,0.00000144,0.00001849,310.753,121.634,11.510,0.124443
70667,0.00003294,-0.00000019,109.161,241.233,8.610,1.798747
70720,359.99995540,-0.00003323,605.434,452.689,8.610,1.798747
70730,359.99997948,-0.00002293,451.312,386.724,9.950,0.523564
70747,359.99995569,0.00001493,603.585,144.444,7.770,3.899151
70780,359.99998256,-0.00000578,431.585,276.989,8.890,1.389857
70801,0.00001031,0.00003747,254.036,0.186,8.760,1.195957
70827,0.00003834,-0.00000231,74.637,254.796,8.280,2.437642
70832,359.99999470,-0.00000193,353.907,252.330,8.760,1.566643
70862,0.00004287,-0.00001272,45.662,321.377,9.340,0.918269
70876,0.00002582,-0.00003371,154.781,455.771,9.400,0.868900
70878,0.00000000,0.00000000,320.000,240.000,10.300,0.379289
70902,0.00004402,-0.00001560,38.264,339.871,8.650,1.733684
70917,359.99998035,-0.00003718,445.764,477.965,9.040,1.149362
70958,0.00000000,0.00000000,320.000,240.000,12.430,0.053330
71090,0.00002765,-0.00002688,143.068,412.000,8.910,1.364489
71145,0.00004219,0.00000578,49.978,203.011,9.180,1.064070
71191,359.99998565,-0.00003400,411.857,457.621,9.130,1.114218
71204,0.00002996,-0.00001878,128.272,360.215,10.500,0.315479
71228,0.00000000,0.00000000,320.000,240.000,11.370,0.141570
71264,359.99997274,-0.00000077,494.466,244.932,9.070,1.177525
71282,359.99997630,-0.00003131,471.656,440.359,7.840,3.655695
71294,0.00000819,0.00001272,267.598,158.623,8.850,1.442016
71307,359.99996725,-0.00001185,529.606,315.828,8.900,1.377114
71313,359.99998189,-0.00003169,435.900,442.825,10.310,0.375811
71332,0.00000250,-0.00001686,303.971,347.886,8.480,2.027543
71355,359.99995213,-0.00001416,626.395,330.624,8.790,1.523947
71356,359.99996783,-0.00003082,525.907,437.277,9.210,1.035071
71357,359.99999894,0.00000366,326.781,216.573,8.530,1.936288
71374,0.00000135,-0.00002427,311.369,395.355,8.420,2.142743
71386,359.99995887,0.00002456,583.241,82.795,8.200,2.624037
71401,359.99996330,-0.00002283,554.882,386.108,9.170,1.073915
71408,359.99996388,-0.00002582,551.183,405.219,8.590,1.832188
71427,359.99995974,-0.00000376,577.692,264.043,9.190,1.054314
71455,0.00004190,-0.00000318,51.827,260.344,8.430,2.123098
71456,359.99998613,-0.00002707,408.774,413.233,8.050,3.012798
71457,359.99996773,-0.00002774,526.524,417.549,7.680,4.236137
71492,359.99997216,-0.00002630,498.165,408.302,6.780,9.704429
71563,359.99995155,-0.00001811,630.094,355.900,8.760,1.566643
71580,359.99997958,-0.00003111,450.696,439.126,8.970,1.291130
71591,359.99998016,0.00000636,446.997,199.312,7.940,3.334034
71624,0.00001011,-0.00000626,255.269,280.072,7.290,6.066944
71662,0.00001088,0.00001541,250.337,141.362,10.140,0.439511
71665,0.00002659,-0.00001117,149.849,311.513,9.070,1.177525
71666,359.99997553,-0.00001262,476.588,320.760,9.300,0.952730
71704,0.00002071,-0.00002013,187.455,368.846,7.630,4.435780
71763,359.99997505,0.00000443,479.671,211.642,10.090,0.460225
71826,359.99997303,-0.00001320,492.617,324.459,9.550,0.756781
71831,359.99995858,-0.00000289,585.090,258.495,10.340,0.365570
71864,359.99998411,0.00002726,421.721,65.534,8.210,2.599980
71877,359.99996918,-0.00000443,517.277,268.358,7.680,4.236137
71879,0.00001474,-0.00003179,225.677,443.441,8.840,1.455359
71906,0.00001907,-0.00000809,197.935,291.785,9.210,1.035071
71919,359.99998430,-0.00001194,420.488,316.445,10.170,0.427533
71940,0.00000501,-0.00002533,287.943,402.137,8.500,1.990536
71953,359.99998767,-0.00000819,398.911,292.402,8.840,1.455359
72006,0.00001657,0.00000877,213.964,183.899,8.730,1.610534
72018,0.00001223,-0.00000511,241.706,272.674,8.280,2.437642
72019,359.99995530,-0.00001869,606.051,359.599,8.550,1.900947
72042,359.99995405,-0.00001898,614.065,361.448,8.600,1.815390
72046,359.99998632,0.00000173,407.541,228.903,8.040,3.040675
72051,359.99995588,-0.00003603,602.352,470.567,9.590,0.729407
72072,0.00004710,0.00002524,18.537,78.480,7.990,3.183978
72092,359.99997833,-0.00003275,458.710,449.606,10.000,0.500000
72148,359.99999721,-0.00002254,337.878,384.258,10.140,0.439511
72224,359.99995848,-0.00003054,585.707,435.427,8.020,3.097205
72231,0.00001060,-0.00000588,252.186,277.606,10.100,0.456005
72233,0.00004287,0.00001194,45.662,163.555,8.000,3.154787
72241,0.00001281,-0.00002138,238.007,376.861,8.080,2.930691
72242,359.99997794,-0.00002755,461.176,416.316,7.370,5.635987
72257,0.00003073,-0.00000414,123.340,266.509,8.480,2.027543
72280,359.99995213,0.00001098,626.395,169.720,8.630,1.765916
72305,359.99996234,-0.00003111,561.047,439.126,9.160,1.083852
72367,0.00000356,-0.00002408,297.190,394.122,8.910,1.364489
72372,0.00002938,-0.00002524,131.971,401.520,7.700,4.158819
72424,359.99998314,-0.00003237,427.886,447.140,9.640,0.696578
72506,359.99998073,0.00000491,443.298,208.559,9.280,0.970443
72519,0.00004633,-0.00001666,23.469,346.653,9.670,0.677595
72583,359.99997187,-0.00001194,500.015,316.445,7.470,5.140081
72588,0.00000000,0.00000000,320.000,240.000,8.520,1.954204
72605,359.99998690,-0.00003217,403.843,445.907,8.750,1.581139
72610,0.00004662,0.00000655,21.619,198.079,7.120,7.095288
72616,359.99998208,0.00000790,434.667,189.448,9.840,0.579389
72636,359.99995550,0.00003381,604.818,23.612,7.690,4.197300
72646,0.00002071,-0.00003121,187.455,439.742,9.350,0.909850
72676,0.00001262,-0.00000472,239.240,270.208,8.140,2.773129
72690,359.99998256,0.00000193,431.585,227.670,8.940,1.327303
72695,359.99998507,-0.00002620,415.556,407.685,8.260,2.482962
72751,0.00003843,0.00003285,74.021,29.777,9.950,0.523564
72767,0.00001166,0.00001214,245.405,162.322,8.440,2.103633
72793,359.99996272,0.00002909,558.581,53.820,9.140,1.104002
72818,359.99998748,-0.00001792,400.144,354.667,9.740,0.635287
120006,359.99996359,-0.00000742,553.033,287.470,9.620,0.709529
72843,359.99996359,-0.00000742,553.033,287.470,7.110,7.160939
72860,0.00000000,0.00000000,320.000,240.000,10.860,0.226449
72949,359.99999249,-0.00002948,368.086,428.646,8.290,2.415294
72975,359.99995290,0.00001560,621.463,140.129,8.980,1.279293
73006,359.99996812,0.00001994,524.058,112.387,8.900,1.377114
73013,359.99995925,0.00002601,580.775,73.548,8.490,2.008954
73076,359.99995993,0.00001166,576.459,165.405,8.450,2.084347
73079,0.00003198,0.00001397,115.326,150.609,8.760,1.566643
73082,0.00001185,0.00000106,244.172,233.219,8.780,1.538048
73126,0.00004267,0.00001772,46.895,126.566,8.670,1.702041
73152,359.99995742,0.00001011,592.488,175.269,8.690,1.670975
73164,359.99996966,-0.00003034,514.194,434.194,10.190,0.419730
73177,0.00001358,-0.00000173,233.075,251.097,10.130,0.443578
73179,359.99995916,-0.00003651,581.391,473.649,8.510,1.972287
73207,0.00000289,0.00001464,301.505,146.294,8.800,1.509976
73219,359.99995983,-0.00002158,577.076,378.094,7.970,3.243172
73247,359.99997341,-0.00000106,490.151,246.781,8.940,1.327303
73254,359.99995771,-0.00002119,590.639,375.628,8.620,1.782256
73288,0.00002370,-0.00003227,168.344,446.524,8.270,2.460198
73322,359.99996879,-0.00002697,519.742,412.617,10.030,0.486374
73359,359.99998208,-0.00001503,434.667,336.172,9.750,0.629463
73378,359.99997611,-0.00001031,472.889,305.964,10.060,0.473119
73405,359.99998102,-0.00002784,441.448,418.165,10.270,0.389915
73422,0.00004344,-0.00001272,41.963,321.377,8.560,1.883519
73505,0.00000106,0.00002620,313.219,72.315,9.310,0.943996
73529,359.99998459,-0.00000761,418.638,288.703,9.940,0.528409
73533,0.00000000,0.00000000,320.000,240.000,12.390,0.055331
73548,359.99998671,-0.00002851,405.075,422.481,9.860,0.568814
73572,359.99996812,-0.00000828,524.058,293.018,9.520,0.777983
73575,0.00001551,-0.00000395,220.745,265.276,8.820,1.482416
73603,359.99998237,-0.00001474,432.818,334.323,9.350,0.909850
73625,359.99998131,-0.00001657,439.599,346.036,9.490,0.799779
73653,359.99999807,-0.00002485,332.330,399.054,7.400,5.482391
73676,0.00004364,0.00001599,40.730,137.663,7.490,5.046264
73692,359.99999942,0.00001821,323.699,123.484,9.670,0.677595
73708,359.99999355,0.00001117,361.305,168.487,10.220,0.408291
73712,359.99996455,0.00000424,546.868,212.874,9.960,0.518764
73732,359.99997284,0.00002456,493.850,82.795,11.280,0.153805
73752,359.99999451,-0.00002967,355.140,429.879,8.820,1.482416
73756,359.99999663,-0.00000048,341.577,243.082,9.550,0.756781
73775,359.99997505,0.00002379,479.671,87.727,8.280,2.437642
73788,359.99996070,-0.00002861,571.528,423.097,9.520,0.777983
73797,359.99996677,-0.00001994,532.689,367.613,10.480,0.321344
73880,359.99999961,0.00002187,322.466,100.057,9.200,1.044648
73955,359.99996272,0.00000347,558.581,217.806,9.990,0.504626
73978,359.99997409,-0.00003487,485.836,463.169,7.880,3.523465
73984,0.00000328,0.00000877,299.039,183.899,8.040,3.040675
74032,0.00002793,-0.00000318,141.218,260.344,7.870,3.556068
74037,0.00002774,-0.00000453,142.451,268.975,6.820,9.353411
74062,359.99997679,0.00003371,468.574,24.229,9.040,1.210515
74073,359.99999817,-0.00003420,331.713,458.854,9.180,1.064070
74076,359.99995636,-0.00002851,599.270,422.481,8.870,1.415696
74096,359.99998160,-0.00000665,437.749,282.538,5.820,23.494705
74131,359.99996166,0.00000751,565.363,191.914,6.920,8.530412
74134,0.00004354,-0.00001859,41.347,358.982,7.940,3.334034
74137,359.99995097,-0.00000067,633.793,244.315,8.330,2.327930
74163,359.99997563,-0.00000328,475.972,260.961,8.280,2.437642
74184,359.99996205,-0.00002495,562.897,399.671,5.760,24.829616
74195,359.99996503,-0.00001975,543.786,366.380,7.980,3.213439
74201,0.00000607,-0.00001532,281.161,338.022,8.150,2.747704
74236,0.00000125,-0.00000973,311.986,302.265,8.720,1.625436
74252,359.99997650,-0.00001088,470.423,309.663,8.360,2.264488
74265,0.00003545,-0.00001368,93.132,327.541,6.910,8.609343
74293,359.99997178,-0.00002871,500.631,423.714,9.500,0.792447
74294,359.99999711,-0.00002225,338.495,382.409,9.080,1.166729
74312,359.99995916,0.00002293,581.391,93.276,9.270,0.979422
74313,0.00003843,0.00001975,74.021,113.620,8.750,1.581139
74320,0.00000058,-0.00000963,316.301,301.649,8.390,2.202774
74448,359.99996214,-0.00002601,562.280,406.452,9.680,0.671382
74456,0.00001763,0.00000433,207.182,212.258,8.360,2.264488
74474,359.99996686,-0.00002726,532.072,414.466,10.960,0.206524
74507,0.00004643,0.00001955,22.852,114.853,8.730,1.610534
74533,0.00001262,-0.00002774,239.240,417.549,8.030,3.068810
74564,0.00004431,0.00002562,36.415,76.014,9.780,0.612308
74583,359.99995704,0.00003217,594.954,34.093,11.720,0.102558
74599,359.99996600,0.00003747,537.621,0.186,8.810,1.142130
74636,359.99999942,-0.00001397,323.699,329.391,7.700,4.158819
74641,359.99996031,0.00001272,573.994,158.623,8.840,1.455359
74654,0.00000491,-0.00002379,288.559,392.273,8.160,2.722513
74678,359.99998478,-0.00002273,417.405,385.491,6.970,8.146480
74714,0.00002110,-0.00002418,184.989,394.739,8.190,2.648317
74723,0.00000838,-0.00000684,266.365,283.771,9.330,0.926766
74784,359.99998102,-0.00003728,441.448,478.581,8.120,2.351939
74787,359.99996080,-0.00002293,570.911,386.724,8.670,1.702041
74786,0.00002524,0.00002774,158.480,62.451,8.620,1.782256
74854,359.99995685,0.00001898,596.187,118.552,10.040,0.481915
74863,359.99999335,-0.00000347,362.538,262.194,9.810,0.595621
74900,359.99995665,-0.00003593,597.420,469.950,9.760,0.623692
74945,359.99999326,-0.00000308,363.154,259.728,9.770,0.617974
74963,0.00003092,-0.00000183,122.107,251.713,9.800,0.601132
74980,359.99997390,-0.00002158,487.069,378.094,8.570,1.866251
75002,359.99997255,-0.00000029,495.699,241.849,8.490,2.008954
75013,359.99995569,-0.00002948,603.585,428.646,8.950,1.315134
75025,359.99998102,0.00002341,441.448,90.193,9.810,0.595621
75026,359.99995020,-0.00000616,638.725,279.455,9.370,0.708015
75034,359.99999075,-0.00002264,379.183,384.875,9.680,0.671382
75058,0.00004392,-0.00000164,38.881,250.480,8.450,2.084347
75079,359.99997264,-0.00003709,495.083,477.348,7.330,5.778171
75137,359.99998016,0.00000626,446.997,199.928,8.540,1.918536
75149,359.99995733,-0.00002206,593.105,381.176,8.440,2.103633
75159,0.00002688,-0.00002138,148.000,376.861,9.090,1.156032
75170,0.00000270,0.00002167,302.738,101.290,9.890,0.553312
75171,0.00000973,0.00003362,257.735,24.845,8.520,1.954204
75225,359.99997650,-0.00003487,470.423,463.169,12.190,0.066523
75296,0.00000722,0.00003362,273.763,24.845,8.740,1.595769
75309,0.00001638,-0.00002976,215.197,430.495,8.430,2.123098
75311,359.99998642,0.00002264,406.925,95.125,10.670,0.269755
75348,0.00002639,-0.00002042,151.082,370.696,10.240,0.400839
75351,0.00003179,-0.00003728,116.559,478.581,8.400,1.817298
75358,0.00000279,0.00001377,302.122,151.842,10.690,0.264832
75377,359.99996330,-0.00003477,554.882,462.553,9.190,1.054314
75382,359.99999489,0.00002119,352.674,104.372,7.360,5.688136
75395,359.99997601,-0.00001503,473.506,336.172,7.480,5.092957
75410,359.99999297,-0.00003323,365.004,452.689,8.490,2.008954
75414,359.99995203,-0.00001695,627.012,348.502,8.010,3.125863
75430,359.99999181,-0.00002755,372.402,416.316,7.690,4.197300
75443,359.99995810,-0.00002524,588.173,401.520,8.980,1.279293
75453,359.99995675,-0.00003063,596.804,436.044,7.880,3.523465
75482,359.99996850,-0.00002524,521.592,401.520,6.570,11.775246
75489,0.00003747,-0.00000173,80.186,251.097,11.230,0.161053
75497,0.00004258,0.00003246,47.512,32.243,10.400,0.345915
75540,0.00000202,-0.00000241,307.054,255.412,9.280,0.970443
75550,359.99996629,0.00001772,535.771,126.566,9.120,1.124527
75557,0.00000501,-0.00000684,287.943,283.771,8.840,1.455359
75562,359.99996966,-0.00002138,514.194,376.861,8.250,2.505936
75597,359.99999875,-0.00000260,328.014,256.645,8.810,1.496132
75609,0.00000973,-0.00001955,257.735,365.147,8.380,2.223156
75664,359.99998767,0.00003699,398.911,3.268,9.570,0.742968
75681,0.00002976,0.00000520,129.505,206.710,8.810,1.496132
75687,0.00000713,-0.00002967,274.380,429.879,9.810,0.595621
75693,0.00001984,-0.00000135,193.003,248.631,10.370,0.355607
75697,359.99998526,-0.00000395,414.323,265.276,7.010,7.851814
75699,359.99997033,-0.00002408,509.879,394.122,7.210,6.530854
75707,359.99995453,-0.00002822,610.983,420.631,8.390,2.202774
75741,359.99998295,-0.00000222,429.119,254.179,9.300,0.952730
75771,359.99998440,-0.00001888,419.871,360.832,7.750,3.971641
75835,0.00002890,0.00000896,135.053,182.667,8.810,1.496132
